OBJECTID,County,Acres,Install Type,Urban or Rural,Combined Class,Distance to Substation (Miles) GTET 100 Max Voltage,Percentile (GTET 100 Max Voltage),Substation Name GTET 100 Max Voltage,HIFLD ID (GTET 100 Max Voltage),Distance to Substation (Miles) GTET 200 Max Voltage,Percentile (GTET 200 Max Voltage),Substation Name GTET 200 Max Voltage,HIFLD ID (GTET 200 Max Voltage),Distance to Substation (Miles) CAISO,Percentile (CAISO),Substation CASIO Name,HIFLD ID (CAISO),Solar Technoeconomic Intersection,Shape__Area,Shape__Length
2950,Sacramento County,0.857588564903447,Parking,Urban,Parking - Urban,4.40888503334313,50th to 75th,Canyonlands,301492,4.40888503334313,25th to 50th,Canyonlands,301492,10.0282421206324,75th to 100th,Gold Hill,300336,Within,3470.55747175217,246.275943289785
2951,Sacramento County,1.15615267983508,Rooftop,Urban,Rooftop - Urban,0.249679195106969,0 to 25th,Station B,309959,0.249679195106969,0 to 25th,Station B,309959,13.5891823466809,75th to 100th,Davis,303400,Within,4678.80266904831,291.561625699367
2952,Sacramento County,1.96033666351618,Rooftop,Urban,Rooftop - Urban,0.266178182811514,0 to 25th,Station A,301853,0.266178182811514,0 to 25th,Station A,301853,12.9052704911946,75th to 100th,Davis,303400,Within,7933.23312950134,325.886670465919
2953,Sacramento County,2.78696288581056,Rooftop,Urban,Rooftop - Urban,0.290564596900719,0 to 25th,Station A,301853,0.290564596900719,0 to 25th,Station A,301853,12.7932689750743,75th to 100th,Davis,303400,Within,11278.4783830643,430.683849421674
2954,Sacramento County,1.03449499448109,Ground,Urban,Ground - Urban,0.582885610747453,0 to 25th,North City,310249,0.582885610747453,0 to 25th,North City,310249,14.8896484420015,75th to 100th,Davis,303400,Within,4186.46952295303,263.577429214311
2955,Sacramento County,3.94023906833323,Ground,Urban,Ground - Urban,0.366886244977029,0 to 25th,North City,310249,0.366886244977029,0 to 25th,North City,310249,14.6518280549435,75th to 100th,Davis,303400,Within,15945.6400499344,565.752043631563
2956,Sacramento County,4.19434290601216,Parking,Urban,Parking - Urban,3.38324257047541,50th to 75th,Nimbus,303935,4.25049439492288,25th to 50th,Unknown,303291,8.62316227887532,50th to 75th,Gold Hill,300336,Within,16973.9267458916,875.827832677408
2957,Sacramento County,0.768691603769155,Rooftop,Urban,Rooftop - Urban,0.581597521461376,0 to 25th,North City,310249,0.581597521461376,0 to 25th,North City,310249,13.8668769527015,75th to 100th,Davis,303400,Within,3110.80200719833,255.890780049485
2958,Sacramento County,1.10522607899661,Rooftop,Urban,Rooftop - Urban,0.556452039680502,0 to 25th,North City,310249,0.556452039680502,0 to 25th,North City,310249,13.8888896956335,75th to 100th,Davis,303400,Within,4472.72204780579,350.21182040917
2959,Sacramento County,0.415308388404348,Parking,Urban,Parking - Urban,1.62947909815705,25th to 50th,Hurley,304404,1.62947909815705,0 to 25th,Hurley,304404,14.3224921222112,75th to 100th,Gold Hill,300336,Within,1680.70029163361,207.098632989142
2960,Sacramento County,0.712199939209715,Parking,Urban,Parking - Urban,1.59330085444442,25th to 50th,Hurley,304404,1.59330085444442,0 to 25th,Hurley,304404,14.3350321381106,75th to 100th,Gold Hill,300336,Within,2882.18254423141,227.100684595804
2961,Sacramento County,4.78504691655477,Parking,Urban,Parking - Urban,1.08355278335708,0 to 25th,Hurley,304404,1.08355278335708,0 to 25th,Hurley,304404,16.372443611402,75th to 100th,Davis,303400,Within,19364.4363517761,621.383631278497
2962,Sacramento County,1.86881314641898,Parking,Urban,Parking - Urban,1.65587687249067,25th to 50th,Hurley,304404,1.65587687249067,0 to 25th,Hurley,304404,14.2284469777091,75th to 100th,Gold Hill,300336,Within,7562.85040712357,557.217217532624
2963,Sacramento County,0.569828276757373,Parking,Urban,Parking - Urban,0.838130809090452,0 to 25th,Hurley,304404,0.838130809090452,0 to 25th,Hurley,304404,16.4137397804324,75th to 100th,Gold Hill,300336,Within,2306.02201890945,249.528486784776
2964,Sacramento County,0.716589914027827,Parking,Urban,Parking - Urban,0.787192427129099,0 to 25th,Hurley,304404,0.787192427129099,0 to 25th,Hurley,304404,16.3289956022512,75th to 100th,Gold Hill,300336,Within,2899.95051383972,223.079722537254
2965,Sacramento County,1.43567157110122,Parking,Urban,Parking - Urban,0.85559784296499,0 to 25th,Station A,301853,0.85559784296499,0 to 25th,Station A,301853,13.2419166058668,75th to 100th,Davis,303400,Within,5809.97858428955,306.355303328764
2966,Sacramento County,1.15721125225404,Rooftop,Urban,Rooftop - Urban,3.70430949937315,50th to 75th,Nimbus,303935,4.15385043241777,25th to 50th,Carmichael,302331,8.78285484183745,50th to 75th,Gold Hill,300336,Within,4683.08664083481,301.555186464939
2967,Sacramento County,3.17790389740764,Rooftop,Urban,Rooftop - Urban,3.96921301324752,50th to 75th,Nimbus,303935,3.98220012947282,25th to 50th,Carmichael,302331,9.02625387263388,75th to 100th,Gold Hill,300336,Within,12860.598982811,471.725694920825
2968,Sacramento County,3.31533759871446,Rooftop,Urban,Rooftop - Urban,1.23664053625203,0 to 25th,North City,310249,1.23664053625203,0 to 25th,North City,310249,15.5741002275988,75th to 100th,Davis,303400,Within,13416.7387633324,478.914104085421
2969,Sacramento County,3.047498168092,Parking,Urban,Parking - Urban,0.949311408659564,0 to 25th,Hurley,304404,0.949311408659564,0 to 25th,Hurley,304404,16.411966660269,75th to 100th,Gold Hill,300336,Within,12332.8615698814,452.606509793326
2970,Sacramento County,0.92560284209594,Rooftop,Urban,Rooftop - Urban,1.45783896784534,25th to 50th,North City,310249,1.45783896784534,0 to 25th,North City,310249,15.803155073237,75th to 100th,Davis,303400,Within,3745.79692697525,255.256158660606
2971,Sacramento County,1.03939159474668,Rooftop,Urban,Rooftop - Urban,3.25872991664844,50th to 75th,Carmichael,302331,3.25872991664844,25th to 50th,Carmichael,302331,11.9852345203811,75th to 100th,Gold Hill,300336,Within,4206.28538608551,260.019567560578
2972,Sacramento County,1.07193405996599,Rooftop,Urban,Rooftop - Urban,0.946460794868359,0 to 25th,Hurley,304404,0.946460794868359,0 to 25th,Hurley,304404,16.0783485708994,75th to 100th,Gold Hill,300336,Within,4337.97812366486,293.465777535629
2973,Sacramento County,2.31802572008195,Rooftop,Urban,Rooftop - Urban,3.02211525972684,50th to 75th,Nimbus,303935,3.612310663287,25th to 50th,Unknown,303291,8.10154653851944,50th to 75th,Gold Hill,300336,Within,9380.74836778641,410.376955118084
2974,Sacramento County,4.16089337962646,Parking,Urban,Parking - Urban,1.3788275439681,25th to 50th,Hurley,304404,1.3788275439681,0 to 25th,Hurley,304404,14.6045998785302,75th to 100th,Gold Hill,300336,Within,16838.6032876968,543.274505038898
2975,Sacramento County,2.71912911422759,Ground,Rural,Ground - Rural,2.11832645795964,25th to 50th,Nimbus,303935,3.33334435817825,25th to 50th,Unknown,303291,3.94650346757026,25th to 50th,Gold Hill,300336,Within,11003.9730510712,440.093517322155
2976,Sacramento County,1.41339245233457,Ground,Rural,Ground - Rural,2.17608467801614,25th to 50th,Nimbus,303935,3.32489679365332,25th to 50th,Unknown,303291,3.85220194010834,25th to 50th,Gold Hill,300336,Within,5719.81874132156,360.140420650116
2977,Sacramento County,14.5701976787251,Ground,Rural,Ground - Rural,2.19836153139776,25th to 50th,Nimbus,303935,3.25727092300759,25th to 50th,Unknown,303291,3.57399666528689,25th to 50th,Gold Hill,300336,Within,58963.6001415253,1273.79663279221
2978,Sacramento County,12.019408812094,Ground,Rural,Ground - Rural,2.6022691004939,25th to 50th,Nimbus,303935,3.19798346694073,25th to 50th,Sacramento Operations Ce,306029,3.2618089659784,25th to 50th,Gold Hill,300336,Within,48640.9996056557,1097.107285145
2979,Sacramento County,0.695562352204013,Rooftop,Urban,Rooftop - Urban,2.27389622910376,25th to 50th,Hurley,304404,2.27389622910376,0 to 25th,Hurley,304404,14.4396300438794,75th to 100th,Gold Hill,300336,Within,2814.85263967514,216.948000148153
2980,Sacramento County,0.505883153718268,Parking,Urban,Parking - Urban,2.26376919946081,25th to 50th,Carmichael,302331,2.26376919946081,0 to 25th,Carmichael,302331,12.6594422352811,75th to 100th,Gold Hill,300336,Within,2047.24411916733,200.147768633881
2981,Sacramento County,2.41111121402328,Rooftop,Urban,Rooftop - Urban,1.58033491546679,25th to 50th,Natomas,306381,1.58033491546679,0 to 25th,Natomas,306381,13.703176506683,75th to 100th,Davis,303400,Within,9757.4601392746,407.99665122746
2982,Sacramento County,2.91096992072293,Rooftop,Urban,Rooftop - Urban,1.42931062005071,25th to 50th,Natomas,306381,1.42931062005071,0 to 25th,Natomas,306381,13.7946531954919,75th to 100th,Davis,303400,Within,11780.3187446594,484.521234002525
2983,Sacramento County,2.9264755855772,Rooftop,Urban,Rooftop - Urban,0.870900008205015,0 to 25th,Natomas,306381,0.870900008205015,0 to 25th,Natomas,306381,14.3207855674609,75th to 100th,Woodland,309802,Within,11843.0613107681,454.990692897613
2984,Sacramento County,1.95521786718439,Rooftop,Urban,Rooftop - Urban,1.13602184982658,0 to 25th,Natomas,306381,1.13602184982658,0 to 25th,Natomas,306381,13.9347810126746,75th to 100th,Woodland,309802,Within,7912.51738166809,371.987661704158
2985,Sacramento County,2.12368579647335,Parking,Urban,Parking - Urban,1.55669572832163,25th to 50th,Gold Hill,300336,1.55669572832163,0 to 25th,Gold Hill,300336,1.55669572832163,0 to 25th,Gold Hill,300336,Within,8594.30008745193,360.366829883659
2986,Sacramento County,1.25702337584763,Parking,Urban,Parking - Urban,1.49090139923289,25th to 50th,Gold Hill,300336,1.49090139923289,0 to 25th,Gold Hill,300336,1.49090139923289,0 to 25th,Gold Hill,300336,Within,5087.01412391663,287.944837078808
2987,Sacramento County,1.60553256616868,Parking,Urban,Parking - Urban,1.10595162721338,0 to 25th,Gold Hill,300336,1.10595162721338,0 to 25th,Gold Hill,300336,1.10595162721338,0 to 25th,Gold Hill,300336,Within,6497.38300418854,317.089868469736
2988,Sacramento County,8.08764175439838,Ground,Urban,Ground - Urban,1.18394707929498,0 to 25th,Sacramento Operations Ce,306029,1.18394707929498,0 to 25th,Sacramento Operations Ce,306029,2.06443889759661,0 to 25th,Gold Hill,300336,Within,32729.6913466454,826.992947688565
2989,Sacramento County,5.58325763010073,Rooftop,Urban,Rooftop - Urban,1.07613222627768,0 to 25th,Natomas,306381,1.07613222627768,0 to 25th,Natomas,306381,13.9239023642529,75th to 100th,Woodland,309802,Within,22594.7326955795,667.770983172506
2990,Sacramento County,6.98024999877003,Parking,Urban,Parking - Urban,1.28356321898793,0 to 25th,Sacramento Operations Ce,306029,1.28356321898793,0 to 25th,Sacramento Operations Ce,306029,1.79680344199661,0 to 25th,Gold Hill,300336,Within,28248.0121688843,1025.75736692185
2991,Sacramento County,5.98368693823733,Parking,Urban,Parking - Urban,1.48329448465963,25th to 50th,Sacramento Operations Ce,306029,1.48329448465963,0 to 25th,Sacramento Operations Ce,306029,1.66195406304909,0 to 25th,Gold Hill,300336,Within,24215.2207603455,632.271531816293
2992,Sacramento County,3.17357336377546,Rooftop,Urban,Rooftop - Urban,0.592293903337304,0 to 25th,Cavitt,309896,1.41044383273791,0 to 25th,Lake,306805,1.6257755256375,0 to 25th,Gold Hill,300336,Within,12843.0497598648,472.045605979784
2993,Sacramento County,0.880893884392522,Parking,Urban,Parking - Urban,1.5369458063858,25th to 50th,Sacramento Operations Ce,306029,1.5369458063858,0 to 25th,Sacramento Operations Ce,306029,1.62316593988919,0 to 25th,Gold Hill,300336,Within,3564.86840867996,261.413959064001
2994,Sacramento County,0.973758562141307,Parking,Urban,Parking - Urban,1.53750436592635,25th to 50th,Sacramento Operations Ce,306029,1.53750436592635,0 to 25th,Sacramento Operations Ce,306029,1.58563719240438,0 to 25th,Gold Hill,300336,Within,3940.67634439468,282.514455212205
2995,Sacramento County,7.67209259763151,Parking,Urban,Parking - Urban,1.34034301902348,0 to 25th,Sacramento Operations Ce,306029,1.34034301902348,0 to 25th,Sacramento Operations Ce,306029,1.65946537269855,0 to 25th,Gold Hill,300336,Within,31047.9485759735,782.015495413988
2996,Sacramento County,2.9449774909694,Parking,Urban,Parking - Urban,1.52141000310916,25th to 50th,Sacramento Operations Ce,306029,1.52141000310916,0 to 25th,Sacramento Operations Ce,306029,1.52397102983117,0 to 25th,Gold Hill,300336,Within,11917.9820270538,493.301029743057
2997,Sacramento County,1.14246744845718,Rooftop,Urban,Rooftop - Urban,3.32685300374607,50th to 75th,Natomas,306381,3.32685300374607,25th to 50th,Natomas,306381,13.3991264582085,75th to 100th,Pleasant Grove,306894,Within,4623.42267894745,309.221427471317
2998,Sacramento County,6.45029263371665,Rooftop,Urban,Rooftop - Urban,0.30574166908614,0 to 25th,Natomas,306381,0.30574166908614,0 to 25th,Natomas,306381,14.5422894584619,75th to 100th,Woodland,309802,Within,26103.5100250244,687.163105870026
2999,Sacramento County,1.48115051721426,Rooftop,Urban,Rooftop - Urban,0.18571991301173,0 to 25th,Lake,306805,0.18571991301173,0 to 25th,Lake,306805,0.381878567822242,0 to 25th,Gold Hill,300336,Within,5994.02714633942,318.697920272435
3000,Sacramento County,0.928486728557432,Rooftop,Urban,Rooftop - Urban,0.950068516137235,0 to 25th,Natomas,306381,0.950068516137235,0 to 25th,Natomas,306381,14.4296807243441,75th to 100th,Pleasant Grove,306894,Within,3757.46748733521,247.137296798318
3001,Sacramento County,2.46189235827864,Rooftop,Urban,Rooftop - Urban,0.191634320896757,0 to 25th,Lake,306805,0.191634320896757,0 to 25th,Lake,306805,0.426569533185972,0 to 25th,Gold Hill,300336,Within,9962.96161174774,417.461487058053
3002,Sacramento County,3.15481681656056,Rooftop,Urban,Rooftop - Urban,0.255392956817032,0 to 25th,Sacramento Operations Ce,306029,0.255392956817032,0 to 25th,Sacramento Operations Ce,306029,2.49776406243925,0 to 25th,Gold Hill,300336,Within,12767.1159710884,532.076563712897
3003,Sacramento County,1.61957863183238,Rooftop,Urban,Rooftop - Urban,1.33736831129066,0 to 25th,Natomas,306381,1.33736831129066,0 to 25th,Natomas,306381,13.5737580853751,75th to 100th,Woodland,309802,Within,6554.2249250412,323.670293877623
3004,Sacramento County,2.34345337835609,Rooftop,Urban,Rooftop - Urban,1.61729769405046,25th to 50th,Carmichael,302331,1.61729769405046,0 to 25th,Carmichael,302331,11.2344002806162,75th to 100th,Pleasant Grove,306894,Within,9483.65734767914,389.874342003149
3005,Sacramento County,1.72592102773372,Rooftop,Urban,Rooftop - Urban,1.70817721613277,25th to 50th,Unknown,303291,1.70817721613277,0 to 25th,Unknown,303291,4.91585513619257,25th to 50th,Gold Hill,300336,Within,6984.58256292343,337.045700877114
3006,Sacramento County,0.661455979857043,Parking,Urban,Parking - Urban,2.93250880394057,50th to 75th,Foothill,300551,2.93250880394057,0 to 25th,Foothill,300551,11.7304526545137,75th to 100th,Pleasant Grove,306894,Within,2676.8294801712,223.563973952203
3007,Sacramento County,0.465747816252339,Parking,Urban,Parking - Urban,2.85524415124492,50th to 75th,Foothill,300551,2.85524415124492,0 to 25th,Foothill,300551,11.6553666656268,75th to 100th,Pleasant Grove,306894,Within,1884.82102870941,183.467009093168
3008,Sacramento County,0.747967346142352,Parking,Urban,Parking - Urban,2.854536896598,50th to 75th,Foothill,300551,2.854536896598,0 to 25th,Foothill,300551,11.6310678421732,75th to 100th,Pleasant Grove,306894,Within,3026.92849254608,220.122182116553
3009,Sacramento County,1.66795069036679,Parking,Urban,Parking - Urban,1.58543828015461,25th to 50th,Orangevale,309378,1.58543828015461,0 to 25th,Orangevale,309378,6.12300478973456,50th to 75th,Gold Hill,300336,Within,6749.98396539688,330.78628177972
3010,Sacramento County,3.03144576764989,Rooftop,Urban,Rooftop - Urban,1.42036586158495,25th to 50th,Sacramento Operations Ce,306029,1.42036586158495,0 to 25th,Sacramento Operations Ce,306029,1.79206876109698,0 to 25th,Gold Hill,300336,Within,12267.8777918816,447.83061942353
3011,Sacramento County,2.72131573522845,Rooftop,Urban,Rooftop - Urban,1.25975450401526,0 to 25th,Gold Hill,300336,1.25975450401526,0 to 25th,Gold Hill,300336,1.25975450401526,0 to 25th,Gold Hill,300336,Within,11012.8168230057,429.394609078735
3012,Sacramento County,2.31919744712832,Rooftop,Urban,Rooftop - Urban,1.57480978489996,25th to 50th,Sacramento Operations Ce,306029,1.57480978489996,0 to 25th,Sacramento Operations Ce,306029,1.90871408132606,0 to 25th,Gold Hill,300336,Within,9385.49683141708,392.906774177969
3013,Sacramento County,3.43817830661885,Rooftop,Urban,Rooftop - Urban,0.900515790694242,0 to 25th,Orangevale,309378,0.900515790694242,0 to 25th,Orangevale,309378,7.49778385962776,50th to 75th,Gold Hill,300336,Within,13913.867857933,481.28601388838
3014,Sacramento County,1.40529506313653,Rooftop,Urban,Rooftop - Urban,0.73351596588923,0 to 25th,Orangevale,309378,0.73351596588923,0 to 25th,Orangevale,309378,7.16670756098377,50th to 75th,Gold Hill,300336,Within,5687.04480743408,316.805088926328
3015,Sacramento County,2.59519840150479,Rooftop,Urban,Rooftop - Urban,2.33725101757745,25th to 50th,Sacramento Operations Ce,306029,2.33725101757745,0 to 25th,Sacramento Operations Ce,306029,4.84161294356125,25th to 50th,Gold Hill,300336,Within,10502.4378685951,421.809510741451
3016,Sacramento County,3.38497022348637,Rooftop,Urban,Rooftop - Urban,2.45313873443612,25th to 50th,Elverta,304459,2.45313873443612,0 to 25th,Elverta,304459,12.4911911304477,75th to 100th,Pleasant Grove,306894,Within,13698.4825744629,567.882408392123
3017,Sacramento County,20.1292276910657,Rooftop,Rural,Rooftop - Rural,5.13379337511966,50th to 75th,Natomas,306381,5.13379337511966,25th to 50th,Natomas,306381,9.98844706113986,75th to 100th,Woodland,309802,Within,81460.4380578995,1274.83690266433
3018,Sacramento County,1.44215094948399,Rooftop,Urban,Rooftop - Urban,0.146763565951772,0 to 25th,E. Natoma-Blue Ravine,301053,2.22042124171213,0 to 25th,Lake,306805,2.26293828765833,0 to 25th,Gold Hill,300336,Within,5836.19951915741,315.077354379638
3019,Sacramento County,13.0432109610689,Ground,Rural,Ground - Rural,5.84935179407723,50th to 75th,Natomas,306381,5.84935179407723,25th to 50th,Natomas,306381,9.42402608090337,75th to 100th,Woodland,309802,Within,52784.2126913071,929.111396835113
3020,Sacramento County,6.58143062215964,Ground,Rural,Ground - Rural,5.77319238373721,50th to 75th,Elverta,304459,5.77319238373721,25th to 50th,Elverta,304459,9.3577563563855,75th to 100th,Woodland,309802,Within,26634.1516065598,1015.79995097179
3021,Sacramento County,11.7179513065874,Ground,Rural,Ground - Rural,5.77887287269256,50th to 75th,Elverta,304459,5.77887287269256,25th to 50th,Elverta,304459,9.36352807859621,75th to 100th,Woodland,309802,Within,47420.549279213,1063.92852062118
